next lat
53.342252	71.33225	187.28504943848	152.70323181152
53.342252	71.422082049551	185.67633056641	152.70323181152
53.342252	71.511914099101	216.71495056152	152.70323181152
53.342252	71.601746148652	204.88619995117	152.70323181152
53.342252	71.691578198202	207	152.70323181152
53.342252	71.781410247753	210.38648986816	152.70323181152
53.342252	71.871242297303	201.42990112305	152.70323181152
53.342252	71.961074346854	159.34910583496	152.70323181152
53.342252	72.050906396404	148.18745422363	152.70323181152
53.342252	72.140738445955	126.28017425537	152.70323181152
53.342252	72.230570495506	118.71495056152	152.70323181152
53.342252	72.320402545056	121.44235229492	152.70323181152
53.342252	72.410234594607	124	152.70323181152
53.342252	72.500066644157	126	152.70323181152
53.342252	72.589898693708	121.29776000977	152.70323181152
53.342252	72.679730743258	94	152.70323181152
53.342252	72.769562792809	81	152.70323181152
53.342252	72.859394842359	64.052574157715	152.70323181152
53.342252	72.94922689191	61	152.70323181152
53.342252	73.03905894146	61	152.70323181152
53.342252	73.128890991011	61	152.70323181152
53.342252	73.218723040562	61	152.70323181152
53.342252	73.308555090112	61	152.70323181152
53.342252	73.398387139663	61	152.70323181152
53.342252	73.488219189213	82.261329650879	152.70323181152
53.342252	73.578051238764	73.944038391113	152.70323181152
53.342252	73.667883288314	58.820110321045	152.70323181152
53.342252	73.757715337865	47.845645904541	152.70323181152
53.342252	73.847547387415	47.204406738281	152.70323181152
53.342252	73.937379436966	60	152.70323181152
53.342252	74.027211486517	88.285049438477	152.70323181152
53.342252	74.117043536067	106.54916381836	152.70323181152
53.342252	74.206875585618	116	152.70323181152
53.342252	74.296707635168	117.83551025391	152.70323181152
53.342252	74.386539684719	116.71495056152	152.70323181152
53.342252	74.476371734269	111.34062194824	152.70323181152
53.342252	74.56620378382	109.25800323486	152.70323181152
53.342252	74.65603583337	107.71495056152	152.70323181152
53.342252	74.745867882921	107.0295715332	152.70323181152
53.342252	74.835699932472	102.82536315918	152.70323181152
53.342252	74.925531982022	105.28504943848	152.70323181152
53.342252	75.015364031573	107.71495056152	152.70323181152
53.342252	75.105196081123	99	152.70323181152
53.342252	75.195028130674	99.50170135498	152.70323181152
53.342252	75.284860180224	96	152.70323181152
53.342252	75.374692229775	94	152.70323181152
53.342252	75.464524279325	92	152.70323181152
53.342252	75.554356328876	112.00187683105	152.70323181152
53.342252	75.644188378426	108.28504943848	152.70323181152
53.342252	75.734020427977	106.33860778809	152.70323181152
53.342252	75.823852477528	106.28504943848	152.70323181152
53.342252	75.913684527078	105.28504943848	152.70323181152
53.342252	76.003516576629	105.28504943848	152.70323181152
53.342252	76.093348626179	103.2767868042	152.70323181152
53.342252	76.18318067573	103.22758483887	152.70323181152
53.342252	76.27301272528	98.625823974609	152.70323181152
53.342252	76.362844774831	97.520111083984	152.70323181152
53.342252	76.452676824381	96	152.70323181152
53.342252	76.542508873932	102.17700958252	152.70323181152
53.342252	76.632340923483	102.73336029053	152.70323181152
53.342252	76.722172973033	104.28504943848	152.70323181152
53.342252	76.812005022584	103.71495056152	152.70323181152
53.342252	76.901837072134	105.28504943848	152.70323181152
53.342252	76.991669121685	103.75494384766	152.70323181152
53.342252	77.081501171235	106	152.70323181152
53.342252	77.171333220786	105	152.70323181152
53.342252	77.261165270336	104.28504943848	152.70323181152
53.342252	77.350997319887	103	152.70323181152
53.342252	77.440829369438	95.176132202148	152.70323181152
53.342252	77.530661418988	94.285049438477	152.70323181152
53.342252	77.620493468539	95	152.70323181152
53.342252	77.710325518089	103.579246521	152.70323181152
53.342252	77.80015756764	103.28504943848	152.70323181152
53.342252	77.88998961719	101.65618133545	152.70323181152
53.342252	77.979821666741	97	152.70323181152
53.342252	78.069653716291	100	152.70323181152
53.342252	78.159485765842	98	152.70323181152
53.342252	78.249317815392	111.04882049561	152.70323181152
53.342252	78.339149864943	111.28504943848	152.70323181152
53.342252	78.428981914494	117.71495056152	152.70323181152
53.342252	78.518813964044	120	152.70323181152
53.342252	78.608646013595	118.13833618164	152.70323181152
53.342252	78.698478063145	118.97550964355	152.70323181152
53.342252	78.788310112696	114.71495056152	152.70323181152
53.342252	78.878142162246	121.82311248779	152.70323181152
53.342252	78.967974211797	124.71495056152	152.70323181152
53.342252	79.057806261347	142	152.70323181152
53.342252	79.147638310898	151.970703125	152.70323181152
53.342252	79.237470360449	158.71495056152	152.70323181152
53.342252	79.327302409999	167.93089294434	152.70323181152
53.342252	79.41713445955	175.01167297363	152.70323181152
53.342252	79.5069665091	177.71495056152	152.70323181152
53.342252	79.596798558651	184	152.70323181152
53.342252	79.686630608201	183.2658996582	152.70323181152
53.342252	79.776462657752	179.17964172363	152.70323181152
53.342252	79.866294707302	174.55599975586	152.70323181152
53.342252	79.956126756853	166.15660095215	152.70323181152
53.342252	80.045958806404	148.37680053711	152.70323181152
53.342252	80.135790855954	157	152.70323181152
53.342252	80.225622905505	158.31666564941	152.70323181152
53.342252	80.315454955055	149	152.70323181152
53.342252	80.405287004606	150	152.70323181152
53.342252	80.495119054156	138.63262939453	152.70323181152
53.342252	80.584951103707	134.57009887695	152.70323181152
53.342252	80.674783153257	138	152.70323181152
53.342252	80.764615202808	135.99887084961	152.70323181152
53.342252	80.854447252358	134	152.70323181152
53.342252	80.944279301909	145	152.70323181152
53.342252	81.03411135146	123.37302398682	152.70323181152
53.342252	81.12394340101	126	152.70323181152
53.342252	81.213775450561	133	152.70323181152
53.342252	81.303607500111	161	152.70323181152
53.342252	81.393439549662	176.28504943848	152.70323181152
53.342252	81.483271599212	172.90032958984	152.70323181152
53.342252	81.573103648763	180.60154724121	152.70323181152
53.342252	81.662935698313	193.27008056641	152.70323181152
53.342252	81.752767747864	210.71495056152	152.70323181152
53.342252	81.842599797415	252.63984680176	152.70323181152
53.342252	81.932431846965	268.53787231445	152.70323181152
53.342252	82.022263896516	250.45028686523	152.70323181152
53.342252	82.112095946066	207.70893859863	152.70323181152
53.342252	82.201927995617	189.62037658691	152.70323181152
53.342252	82.291760045167	180.06192016602	152.70323181152
53.342252	82.381592094718	185.49360656738	152.70323181152
53.342252	82.471424144268	229.71495056152	152.70323181152
